timestamp,middleware_hsf_provider_rt,middleware_metaq_send_success_rate,middleware_hsf_provider_biz_pool_usage,middleware_tddl_read_table_rt,middleware_tddl_read_table_success_rate,middleware_tair_read_hit_rate,pod_nginx_rt,middleware_tddl_write_table_success_rate,pod_nginx_qps,middleware_metaq_receive_success_rate,middleware_tair_write_success_rate,middleware_notify_send_qps,middleware_metaq_receive_rt,pod_event_oom,middleware_hsf_consumer_rt,middleware_tddl_write_table_rt,middleware_hsf_consumer_success_rate,middleware_notify_receive_qps,middleware_hsf_online,middleware_tair_write_qps,jvm_gc_fgc_time,middleware_hsf_consumer_qps,middleware_hsf_provider_success_rate,pod_cpu_load_average_1m_util_limit_v2,middleware_notify_receive_rt,middleware_tair_read_qps,middleware_tair_write_rt,middleware_metaq_send_rt,middleware_tair_read_rt,middleware_hsf_provider_qps,middleware_tair_read_success_rate,pod_network_retran_util,middleware_notify_receive_success_rate,jvm_gc_fgc_count,pod_cpu_limit_usage
1747190280000,72.6223,1.0,0.0694,0.9278,1.0,0.0474,1.1559,1.0,5.0283,0.9944,1.0,0.0,23.8228,0.0,20.5203,2.4197,0.9997,0.0226,1.0,0.0,0.0,0.0411,1.0,0.3615,39.4616,0.1305,1.0,2.518,0.5983,0.0281,1.0,0.0171,0.9377,0.0,0.2904
1747190340000,70.868,1.0,0.0694,0.9057,1.0,0.0467,1.1845,1.0,5.0113,0.9947,1.0,0.0,23.7407,0.0,20.152,2.3999,0.9998,0.0225,1.0,0.0,0.0,0.0396,1.0,0.3725,40.5818,0.1282,1.0,2.8068,0.6174,0.0295,1.0,0.025,0.931,0.0,0.2952
1747190400000,71.2762,1.0,0.0694,0.946,1.0,0.0476,1.192,0.9999,5.0434,0.9833,1.0,0.0,63.4614,0.0,20.1852,2.3752,0.9996,0.0226,1.0,0.0,0.0,0.0415,1.0,0.3669,40.1235,0.1327,1.3158,2.4348,0.6065,0.0293,1.0,0.0314,0.9367,0.0,0.2961
1747190460000,72.1843,1.0,0.0694,0.9432,1.0,0.0479,1.1508,1.0,5.0027,0.9802,1.0,0.0,71.4431,0.0,20.3297,2.3755,0.9995,0.0225,1.0,0.0,0.0,0.0412,1.0,0.3926,41.066,0.1334,1.4483,2.4357,0.6122,0.0292,1.0,0.0423,0.933,0.0,0.2918
1747190520000,71.567,1.0,0.0694,1.0525,1.0,0.0454,1.2011,1.0,5.03,0.9946,1.0,0.0,25.8314,0.0,19.5871,2.3541,0.9997,0.0226,1.0,0.0,0.0,0.0407,1.0,0.38,38.4509,0.1301,1.2727,2.4383,0.5964,0.0287,1.0,0.0266,0.9316,0.0,0.2979
1747190580000,71.2794,1.0,0.0694,0.9618,1.0,0.0452,1.0873,1.0,4.996,0.9778,1.0,0.0,96.9944,0.0,20.2412,2.36,0.9997,0.0228,1.0,0.0,0.0,0.0416,1.0,0.3607,39.365,0.1314,0.8,2.3719,0.6251,0.0287,1.0,0.0245,0.9333,0.0,0.2889
1747190640000,70.7497,1.0,0.0694,0.9613,1.0,0.0481,1.1277,0.9999,5.0407,0.9781,1.0,0.0,99.9816,0.0,20.1437,2.3654,0.9997,0.0226,1.0,0.0,0.0,0.0426,1.0,0.3485,40.8279,0.1336,1.2941,2.6755,0.6021,0.03,1.0,0.0265,0.9318,0.0,0.2928
1747190700000,71.6476,1.0,0.0694,0.9377,1.0,0.046,1.2508,1.0,4.9894,0.9939,1.0,0.0,25.4807,0.0,20.3491,2.3915,0.9997,0.0225,1.0,0.0,0.0,0.043,1.0,0.376,40.1985,0.1323,1.2222,2.356,0.5969,0.0287,1.0,0.0352,0.9348,0.0,0.2927
1747190760000,69.8598,1.0,0.0694,0.8419,1.0,0.0445,1.1658,0.9999,5.0228,0.9949,1.0,0.0,21.4814,0.0,19.8471,2.3951,0.9996,0.0226,1.0,0.0,0.0,0.0419,1.0,0.3763,37.8668,0.1312,1.4,2.3716,0.6023,0.0273,1.0,0.0378,0.933,0.0,0.2918
1747190820000,70.5126,1.0,0.0694,0.9566,1.0,0.0445,1.138,1.0,5.003,0.9911,1.0,0.0,40.4435,0.0,19.4609,2.3815,0.9997,0.0226,1.0,0.0,0.0,0.0418,1.0,0.3773,38.4021,0.1335,1.0714,2.3697,0.6015,0.0286,1.0,0.0371,0.9319,0.0,0.2904
1747190880000,71.0681,1.0,0.0694,0.8443,1.0,0.0455,1.1641,0.9999,5.0273,0.9916,1.0,0.0,43.8209,0.0,20.2287,2.4031,0.9998,0.023,1.0,0.0,0.0,0.0432,1.0,0.388,38.8428,0.134,1.125,2.6263,0.6022,0.0285,1.0,0.0405,0.9371,0.0,0.2945
1747190940000,70.0174,1.0,0.0694,0.8321,1.0,0.0467,1.1923,0.9999,4.9994,0.9953,1.0,0.0,23.8036,0.0,20.3006,2.3719,0.9998,0.0227,1.0,0.0,0.0,0.0417,1.0,0.3797,39.3202,0.1298,1.1429,2.4659,0.5957,0.028,1.0,0.0249,0.933,0.0,0.2882
1747191000000,72.067,1.0,0.0694,1.0591,1.0,0.0467,1.1735,1.0,5.0291,0.9948,1.0,0.0,24.4293,0.0,20.0332,2.4056,0.9998,0.0227,1.0,0.0,0.0,0.0433,1.0,0.3827,40.4889,0.1311,1.375,2.3707,0.62,0.0278,1.0,0.0248,0.9319,0.0,0.2873
1747191060000,73.2661,1.0,0.0694,1.0338,1.0,0.0464,1.2186,0.9999,4.9991,0.9794,1.0,0.0,95.2212,0.0,19.6813,2.3452,0.9998,0.0228,1.0,0.0,0.0,0.0417,1.0,0.4053,41.0028,0.1348,1.6154,2.5098,0.6086,0.0286,1.0,0.0372,0.9314,0.0,0.297
1747191120000,70.927,1.0,0.0694,1.069,1.0,0.045,1.1933,0.9999,5.0145,0.9839,1.0,0.0,73.2954,0.0,19.818,2.3584,0.9998,0.0228,1.0,0.0,0.0,0.0422,1.0,0.3913,38.3786,0.1391,1.2667,2.6153,0.605,0.0281,1.0,0.0364,0.9355,0.0,0.3009
1747191180000,72.9043,1.0,0.0694,1.0638,1.0,0.0459,1.111,1.0,5.0055,0.9943,1.0,0.0,25.357,0.0,20.3688,2.369,0.9996,0.0227,1.0,0.0,0.0,0.0432,1.0,0.3968,40.3615,0.1368,1.1,2.5126,0.6052,0.0294,1.0,0.0275,0.9326,0.0,0.2859
1747191240000,73.6282,1.0,0.0694,0.8836,1.0,0.0458,1.2048,0.9999,5.0312,0.9935,1.0,0.0,23.4044,0.0,20.1826,2.3778,0.9996,0.0226,1.0,0.0,0.0,0.0416,1.0,0.3722,39.7492,0.1349,1.3333,2.3788,0.6131,0.0295,1.0,0.0289,0.9363,0.0,0.3039
1747191300000,73.4204,1.0,0.0694,0.9531,1.0,0.0444,1.2231,0.9999,4.9858,0.9876,1.0,0.0,60.1148,0.0,19.9581,2.3543,0.9997,0.0228,1.0,0.0,0.0,0.0417,1.0,0.3653,39.5297,0.1355,1.5625,2.5999,0.6159,0.0284,1.0,0.0301,0.9337,0.0,0.2995
1747191360000,72.4612,1.0,0.0694,0.8359,1.0,0.045,1.1294,0.9999,5.0182,0.9866,1.0,0.0,63.1392,0.0,19.9131,2.35,0.9997,0.0228,1.0,0.0,0.0,0.0419,1.0,0.3802,39.1437,0.138,1.7,2.3363,0.606,0.0286,1.0,0.0287,0.9336,0.0,0.2939
1747191420000,71.926,0.9999,0.0694,0.9939,1.0,0.0461,1.1202,1.0,5.0036,0.9942,1.0,0.0,26.0141,0.0,20.1491,2.3951,0.9997,0.0226,1.0,0.0,0.0,0.0412,1.0,0.3811,39.7759,0.1319,1.4375,2.5076,0.6031,0.0286,1.0,0.0389,0.9297,0.0,0.2913
1747191480000,73.1649,1.0,0.0694,1.0126,1.0,0.0454,1.2063,0.9999,5.031,0.9779,1.0,0.0,96.5497,0.0,19.3568,2.3969,0.9998,0.0229,1.0,0.0,0.0,0.0427,1.0,0.3712,39.3998,0.1368,1.0,2.8882,0.6147,0.0283,1.0,0.0388,0.9295,0.0,0.2907
1747191540000,72.1194,1.0,0.0694,0.9554,1.0,0.0443,1.2301,1.0,4.9974,0.9764,1.0,0.0,100.1096,0.0,19.8183,2.3802,0.9997,0.0226,1.0,0.0,0.0,0.0427,1.0,0.3751,41.9318,0.1372,1.6,2.6561,0.6073,0.0284,1.0,0.036,0.9288,0.0,0.3046
1747191600000,72.0685,1.0,0.0694,1.118,1.0,0.0465,1.2135,1.0,5.0385,0.9927,1.0,0.0,25.8596,0.0,20.6337,2.3796,0.9996,0.0227,1.0,0.0,0.0,0.0422,1.0,0.3854,40.782,0.1321,1.2632,2.3841,0.6156,0.0281,1.0,0.0324,0.9347,0.0,0.2985
1747191660000,72.994,1.0,0.0694,0.9414,1.0,0.0456,1.2127,1.0,5.003,0.9938,1.0,0.0,23.2116,0.0,20.2654,2.3599,0.9996,0.0224,1.0,0.0,0.0,0.0419,1.0,0.4072,40.2866,0.1369,1.5455,2.4223,0.5944,0.0278,1.0,0.0381,0.9334,0.0,0.2915
1747191720000,75.3065,1.0,0.0694,1.4113,1.0,0.0454,1.1839,0.9999,5.0427,0.9904,1.0,0.0,44.398,0.0,20.2532,2.3774,0.9997,0.0227,1.0,0.0,0.0,0.0425,1.0,0.4076,40.5844,0.1354,1.3571,2.3965,0.5919,0.0287,1.0,0.032,0.9345,0.0,0.2967
1747191780000,71.492,1.0,0.0694,1.0101,1.0,0.0431,1.1528,0.9998,5.0036,0.9922,1.0,0.0,41.92,0.0,19.4957,2.3835,0.9997,0.023,1.0,0.0,0.0,0.0415,1.0,0.3855,36.417,0.1338,1.5,2.7834,0.5914,0.0273,1.0,0.0235,0.9322,0.0,0.2868
1747191840000,73.8216,1.0,0.0694,1.0315,1.0,0.045,1.1083,1.0,5.055,0.9952,1.0,0.0,23.2796,0.0,19.5662,2.362,0.9998,0.0227,1.0,0.0,12.3818,0.0422,1.0,0.3585,39.2053,0.138,1.2727,2.5216,0.6019,0.0274,1.0,0.0482,0.9304,0.0182,0.2833
1747191900000,74.7624,1.0,0.0694,1.0141,1.0,0.0467,1.1758,1.0,5.0018,0.9949,1.0,0.0,23.8239,0.0,19.8153,2.374,0.9998,0.0228,1.0,0.0,0.0,0.0404,1.0,0.3516,39.9447,0.1329,1.625,2.6811,0.6131,0.0287,1.0,0.0499,0.933,0.0,0.2912
1747191960000,74.3827,1.0,0.0694,1.0456,1.0,0.0444,1.2313,1.0,5.0192,0.9805,1.0,0.0,85.9488,0.0,19.7689,2.3964,0.9998,0.0228,1.0,0.0,0.0,0.0428,1.0,0.373,39.1249,0.1332,1.1613,2.6554,0.6043,0.0281,1.0,0.0532,0.9352,0.0,0.2978
1747192020000,70.9329,1.0,0.0694,0.882,1.0,0.0447,1.1688,1.0,5.0064,0.9859,1.0,0.0,67.5711,0.0,20.0135,2.4141,0.9997,0.0226,1.0,0.0,0.0,0.0429,1.0,0.3816,38.728,0.1337,1.2857,2.8026,0.5949,0.0279,1.0,0.0482,0.9336,0.0,0.2941
1747192080000,73.1371,0.9999,0.0694,0.9568,1.0,0.0452,1.1573,1.0,5.0421,0.9945,1.0,0.0,23.8472,0.0,20.14,2.406,0.9997,0.0228,1.0,0.0,13.4545,0.0416,1.0,0.3627,39.9287,0.135,1.375,2.6258,0.6112,0.0276,1.0,0.0535,0.9327,0.0182,0.2875
1747192140000,70.9832,1.0,0.0694,0.8904,1.0,0.0456,1.4962,1.0,4.9829,0.9956,1.0,0.0,21.6122,0.0,19.5803,2.4115,0.9997,0.0226,1.0,0.0,12.8909,0.0411,1.0,0.3652,38.6697,0.1328,1.6154,2.3106,0.5996,0.028,1.0,0.038,0.9325,0.0182,0.2988
1747192200000,71.6843,1.0,0.0694,0.9024,1.0,0.0457,1.1841,1.0,5.0336,0.9873,1.0,0.0,54.1238,0.0,20.2516,2.4071,0.9997,0.0227,1.0,0.0,14.1273,0.04,1.0,0.3758,38.2848,0.1332,1.1923,2.411,0.6029,0.0274,1.0,0.0318,0.9319,0.0182,0.297
1747192260000,71.6598,1.0,0.0694,0.9414,1.0,0.0469,1.1523,0.9999,4.9939,0.9845,1.0,0.0,59.9526,0.0,19.5475,2.3629,0.9996,0.0227,1.0,0.0,0.3818,0.0393,1.0,0.3764,36.5382,0.131,2.36,2.3848,0.6036,0.0287,1.0,0.0307,0.9324,0.0,0.2853
1747192320000,73.9635,1.0,0.0694,1.0459,1.0,0.0435,1.1908,0.9999,5.0427,0.9933,1.0,0.0,26.3524,0.0,20.3014,2.4013,0.9996,0.0226,1.0,0.0,30.7273,0.0406,1.0,0.3872,38.6223,0.1371,1.2857,2.5441,0.6033,0.0282,1.0,0.0355,0.9335,0.0364,0.2905
1747192380000,73.2564,1.0,0.0694,0.8841,1.0,0.0445,1.2107,0.9999,4.9956,0.9781,1.0,0.0,93.6016,0.0,19.9594,2.3813,0.9996,0.0225,1.0,0.0,27.2364,0.0402,1.0,0.384,39.4487,0.1359,1.3333,2.4181,0.598,0.0282,1.0,0.0355,0.934,0.0364,0.2965
1747192440000,72.1457,1.0,0.0694,1.0046,1.0,0.0434,1.2334,0.9999,5.013,0.9757,1.0,0.0,93.5894,0.0,19.3761,2.3683,0.9997,0.0226,1.0,0.0,24.6182,0.0405,1.0,0.3611,39.0858,0.139,1.25,2.6466,0.6019,0.0278,1.0,0.0321,0.9293,0.0364,0.2879
1747192500000,73.868,1.0,0.0694,0.9865,1.0,0.0455,1.3984,1.0,4.9964,0.9947,1.0,0.0,25.1181,0.0,20.143,2.3812,0.9997,0.0227,1.0,0.0,14.1818,0.0412,1.0,0.3887,41.3383,0.1384,2.0667,2.5096,0.6098,0.0289,1.0,0.0258,0.9324,0.0182,0.2965
1747192560000,73.9823,1.0,0.0694,0.866,1.0,0.0468,1.1403,0.9999,5.0182,0.9947,1.0,0.0,23.8379,0.0,19.9309,2.3927,0.9997,0.0227,1.0,0.0,112.1273,0.0414,1.0,0.4,39.9309,0.1353,1.4483,2.5906,0.6069,0.0282,1.0,0.0354,0.9315,0.1273,0.3004
1747192620000,72.8472,1.0,0.0694,0.9453,1.0,0.0433,1.9336,1.0,4.9982,0.9908,1.0,0.0,39.4117,0.0,20.2547,2.3885,0.9996,0.0229,1.0,0.0,38.9273,0.0405,1.0,0.3858,39.1572,0.1347,1.2,2.7102,0.5905,0.0272,1.0,0.0301,0.9309,0.0727,0.306
1747192680000,72.7733,1.0,0.0694,0.8463,1.0,0.0431,1.2757,1.0,5.032,0.9907,1.0,0.0,43.6907,0.0,19.999,2.4009,0.9997,0.0227,1.0,0.0,62.4909,0.0399,1.0,0.3852,39.6138,0.1375,1.1333,2.6219,0.5981,0.0277,1.0,0.0301,0.9354,0.0909,0.2878
1747192740000,73.8443,1.0,0.0694,0.8612,1.0,0.0457,1.8814,1.0,5.0001,0.9944,1.0,0.0,24.9691,0.0,19.7542,2.3921,0.9997,0.0225,1.0,0.0,107.0182,0.0403,1.0,0.3808,40.6748,0.1405,1.2222,2.6179,0.6248,0.0278,1.0,0.0452,0.9304,0.1273,0.2926
1747192800000,74.2134,1.0,0.0694,0.9369,1.0,0.0466,1.8617,1.0,5.0136,0.9953,1.0,0.0,22.8942,0.0,20.7651,2.3758,0.9997,0.0227,1.0,0.0,32.0545,0.0406,1.0,0.3815,39.6453,0.133,1.25,2.4985,0.6035,0.0278,1.0,0.0421,0.9297,0.0545,0.3116
1747192860000,71.7001,1.0,0.0694,1.1283,1.0,0.0467,1.1829,1.0,5.0164,0.9822,1.0,0.0,81.2581,0.0,19.532,2.3779,0.9998,0.0229,1.0,0.0,0.0,0.0416,1.0,0.4085,38.4615,0.1354,2.1667,2.4887,0.6126,0.0283,1.0,0.0291,0.9317,0.0,0.2933
1747192920000,73.1042,1.0,0.0694,1.0662,1.0,0.045,1.1722,0.9999,5.0365,0.9858,1.0,0.0,67.8416,0.0,20.5271,2.3713,0.9997,0.0227,1.0,0.0,32.0364,0.0397,1.0,0.3878,39.2424,0.1305,1.4,2.5267,0.5961,0.028,1.0,0.0285,0.9331,0.0545,0.2919
1747192980000,74.7079,1.0,0.0694,1.0609,1.0,0.0461,1.3591,0.9999,5.032,0.9955,1.0,0.0,23.2789,0.0,20.1864,2.3861,0.9997,0.0228,1.0,0.0,40.6909,0.0417,1.0,0.3591,39.1044,0.1345,1.375,2.7164,0.6107,0.0274,1.0,0.0371,0.9306,0.0545,0.2808
1747193040000,75.0691,1.0,0.0694,0.8714,1.0,0.0463,1.1107,1.0,5.0529,0.9951,1.0,0.0,23.537,0.0,20.2686,2.4014,0.9997,0.0225,1.0,0.0,27.5818,0.0416,1.0,0.3542,40.4391,0.1345,1.4444,2.3615,0.6017,0.0284,1.0,0.027,0.93,0.0364,0.302
1747193100000,73.7655,1.0,0.0694,0.9666,1.0,0.0459,1.1943,1.0,5.0402,0.9879,1.0,0.0,54.7521,0.0,20.0699,2.3726,0.9997,0.0226,1.0,0.0,42.3636,0.0412,1.0,0.3553,40.8399,0.1323,1.3529,2.4576,0.6061,0.0285,1.0,0.0313,0.9321,0.0545,0.2998
1747193160000,74.6543,1.0,0.0694,0.8544,1.0,0.0442,1.3324,1.0,5.0664,0.9862,1.0,0.0,60.4949,0.0,20.0189,2.3559,0.9997,0.0226,1.0,0.0,53.2,0.0404,1.0,0.3784,40.2913,0.1365,1.3846,2.187,0.6099,0.0279,1.0,0.0289,0.9343,0.0727,0.2929
1747193220000,73.4201,1.0,0.0694,0.9801,1.0,0.0463,1.1916,0.9999,5.03,0.9938,1.0,0.0,24.6598,0.0,20.3094,2.3918,0.9997,0.0225,1.0,0.0,0.0,0.0417,1.0,0.3609,40.3721,0.1326,1.1053,2.3721,0.6057,0.0285,1.0,0.0364,0.9328,0.0,0.2871
1747193280000,75.9676,1.0,0.0694,1.0215,1.0,0.0463,1.2485,1.0,5.07,0.9892,1.0,0.0,49.7938,0.0,20.2389,2.4176,0.9997,0.0225,1.0,0.0,10.2727,0.0416,1.0,0.3698,42.4592,0.1375,1.0,2.2667,0.6194,0.0291,1.0,0.0292,0.9282,0.0182,0.3042
1747193340000,76.0241,1.0,0.0694,0.9871,1.0,0.044,1.3186,0.9998,5.0318,0.9828,1.0,0.0,77.1546,0.0,20.4567,2.3775,0.9996,0.0227,1.0,0.0,12.5818,0.0402,1.0,0.3692,38.987,0.1382,1.25,2.5696,0.6055,0.0275,1.0,0.0436,0.9317,0.0182,0.3065
1747193400000,73.5358,1.0,0.0694,1.0177,1.0,0.0449,1.1338,0.9999,5.0427,0.98,1.0,0.0,90.6444,0.0,20.6695,2.3621,0.9997,0.0224,1.0,0.0,0.0,0.0402,1.0,0.3881,39.355,0.1377,1.7333,2.338,0.6071,0.0284,1.0,0.0401,0.9356,0.0,0.2884
1747193460000,75.6743,1.0,0.0694,1.0671,1.0,0.0479,1.2272,1.0,5.0527,0.9803,1.0,0.0,98.0239,0.0,20.3025,2.3608,0.9997,0.0225,1.0,0.0,0.0,0.0417,1.0,0.3738,40.7861,0.1355,1.5455,2.6383,0.5953,0.0278,1.0,0.0419,0.9317,0.0,0.2899
1747193520000,75.828,1.0,0.0694,1.2522,1.0,0.0465,1.2125,0.9999,5.0564,0.9728,1.0,0.0,97.4026,0.0,20.0708,2.3825,0.9996,0.0224,1.0,0.0,0.0,0.0421,1.0,0.3722,40.0041,0.1329,1.3333,2.5033,0.6063,0.0277,1.0,0.0419,0.9286,0.0,0.2954
1747193580000,75.8627,1.0,0.0694,1.1788,1.0,0.0457,1.1631,0.9999,5.0275,0.9735,1.0,0.0,101.5032,0.0,21.3114,2.3995,0.9996,0.0221,1.0,0.0,0.0,0.0429,1.0,0.371,42.4073,0.1354,1.4,2.6871,0.5951,0.0289,1.0,0.0451,0.9297,0.0,0.285
1747193640000,72.1368,1.0,0.0694,0.9692,1.0,0.0454,1.1899,0.9998,5.0564,0.9782,1.0,0.0,94.5768,0.0,20.311,2.3668,0.9996,0.0222,1.0,0.0,0.0,0.0388,1.0,0.3656,39.2168,0.1338,1.1,2.6043,0.5927,0.0281,1.0,0.06,0.9303,0.0,0.2877
1747193700000,74.1659,1.0,0.0694,1.0101,1.0,0.0457,1.1281,1.0,5.044,0.9773,1.0,0.0,96.1182,0.0,19.9932,2.3964,0.9997,0.0225,1.0,0.0,0.0,0.0397,1.0,0.3751,41.4316,0.1361,1.125,2.5478,0.6037,0.0286,1.0,0.0479,0.9302,0.0,0.2769
1747193760000,74.3053,1.0,0.0694,1.0174,1.0,0.0462,1.1868,1.0,5.0695,0.9792,1.0,0.0,99.3448,0.0,20.6287,2.3989,0.9998,0.0224,1.0,0.0,0.0,0.0395,1.0,0.3641,39.5164,0.1319,1.5,2.7256,0.6105,0.0284,1.0,0.0297,0.9318,0.0,0.2915
1747193820000,73.5525,1.0,0.0694,0.9212,1.0,0.0433,1.0965,1.0,5.0366,0.9778,1.0,0.0,96.7317,0.0,20.3574,2.414,0.9997,0.0223,1.0,0.0,0.0,0.0401,1.0,0.362,39.7654,0.1344,1.2308,2.565,0.597,0.0281,1.0,0.0345,0.93,0.0,0.2852
1747193880000,74.4458,1.0,0.0694,0.9538,1.0,0.044,1.2121,0.9999,5.0652,0.9787,1.0,0.0,97.2941,0.0,20.6843,2.3943,0.9997,0.0223,1.0,0.0,0.0,0.0377,1.0,0.3642,40.0838,0.1352,1.2,2.4693,0.5942,0.0291,1.0,0.0308,0.9319,0.0,0.2835
1747193940000,72.918,1.0,0.0694,0.8457,1.0,0.0435,1.2238,0.9999,5.0438,0.9784,1.0,0.0,92.3537,0.0,19.665,2.3668,0.9997,0.0223,1.0,0.0,0.0,0.0389,1.0,0.3761,39.1338,0.1342,1.5,2.2979,0.596,0.0282,1.0,0.0307,0.93,0.0,0.2867
1747194000000,73.9468,1.0,0.0694,0.9201,1.0,0.044,1.2007,0.9999,5.0624,0.9831,1.0,0.0,91.9536,0.0,20.1994,2.3551,0.9997,0.0222,1.0,0.0,0.0,0.0394,1.0,0.3576,38.955,0.1362,1.3333,2.5282,0.5834,0.0277,1.0,0.0285,0.9329,0.0,0.2878
1747194060000,75.4625,1.0,0.0694,0.9732,1.0,0.0437,1.1887,0.9999,5.0357,0.9819,1.0,0.0,89.7804,0.0,19.5294,2.3637,0.9998,0.0225,1.0,0.0,0.0,0.0388,1.0,0.3728,38.1164,0.1334,1.4074,2.4982,0.5907,0.0273,1.0,0.0244,0.9318,0.0,0.2806
1747194120000,72.826,1.0,0.0694,1.0354,1.0,0.0455,1.1497,0.9999,5.0727,0.9785,1.0,0.0,92.9031,0.0,19.4318,2.332,0.9997,0.0224,1.0,0.0,0.0,0.039,1.0,0.3744,38.7208,0.1314,1.7333,2.5273,0.5901,0.0276,1.0,0.048,0.93,0.0,0.274
1747194180000,73.4316,1.0,0.0694,0.9338,1.0,0.0454,1.1387,0.9999,5.0341,0.974,1.0,0.0,98.6151,0.0,19.7261,2.3168,0.9997,0.0224,1.0,0.0,0.0,0.0399,1.0,0.3762,38.3516,0.1374,1.5,2.4767,0.6,0.0293,1.0,0.0362,0.931,0.0,0.2838
1747194240000,72.4698,1.0,0.0694,0.997,1.0,0.0441,1.2322,0.9999,5.0781,0.9827,1.0,0.0,87.1855,0.0,19.9194,2.3341,0.9997,0.0224,1.0,0.0,0.0,0.0405,1.0,0.3627,39.3178,0.1358,1.2857,2.5771,0.5853,0.0287,1.0,0.0433,0.9282,0.0,0.2873
1747194300000,73.3714,1.0,0.0694,0.9799,1.0,0.044,1.1663,0.9999,5.0374,0.9794,1.0,0.0,87.3437,0.0,19.9629,2.3428,0.9997,0.0225,1.0,0.0,13.6545,0.0383,1.0,0.3692,37.2448,0.1344,1.5,2.5547,0.5788,0.0268,1.0,0.0314,0.9357,0.0182,0.2806
1747194360000,75.5968,1.0,0.0694,0.8692,1.0,0.0422,1.1744,0.9999,5.0791,0.9766,1.0,0.0,95.8746,0.0,19.8607,2.3868,0.9997,0.0224,1.0,0.0,0.0,0.0398,1.0,0.3398,39.3443,0.1354,1.5926,2.6461,0.5855,0.0269,1.0,0.0308,0.9328,0.0,0.2741
1747194420000,75.3919,1.0,0.0694,1.0183,1.0,0.0429,1.1472,1.0,5.0382,0.9821,1.0,0.0,87.2823,0.0,19.7928,2.3748,0.9998,0.0224,1.0,0.0,0.0,0.0388,1.0,0.34,36.6431,0.1349,1.1429,2.6049,0.5812,0.0261,1.0,0.0342,0.9328,0.0,0.2867
1747194480000,76.3209,1.0,0.0694,0.8383,1.0,0.0452,1.1807,0.9999,5.0619,0.9772,1.0,0.0,100.911,0.0,20.5351,2.3576,0.9998,0.0224,1.0,0.0,0.0,0.0396,1.0,0.3528,39.5812,0.1359,1.0909,2.6547,0.5859,0.0275,1.0,0.0402,0.934,0.0,0.2763
1747194540000,73.818,1.0,0.0694,0.8304,1.0,0.0455,1.163,1.0,5.0082,0.9796,1.0,0.0,98.8115,0.0,19.9336,2.3834,0.9997,0.0224,1.0,0.0,0.0,0.0378,1.0,0.3728,39.2342,0.1349,1.5556,2.4553,0.5822,0.0277,1.0,0.0275,0.9274,0.0,0.2909
1747194600000,74.1778,1.0,0.0694,0.9361,1.0,0.0425,1.1144,1.0,5.052,0.9769,1.0,0.0,96.7817,0.0,20.4601,2.3159,0.9995,0.0222,1.0,0.0,0.0,0.0377,1.0,0.3607,38.722,0.1377,1.1111,2.6333,0.5824,0.0274,1.0,0.0269,0.9284,0.0,0.28
1747194660000,74.5714,1.0,0.0694,1.0884,1.0,0.0436,1.1806,1.0,5.04,0.9765,1.0,0.0,96.8838,0.0,20.0428,2.3289,0.9996,0.0223,1.0,0.0,0.0,0.0372,1.0,0.3662,39.0157,0.1349,1.9286,2.3723,0.5838,0.0279,1.0,0.0352,0.9312,0.0,0.2787
1747194720000,74.2829,1.0,0.0694,1.1261,1.0,0.0434,1.1853,0.9999,5.0845,0.979,1.0,0.0,96.4229,0.0,20.199,2.3411,0.9997,0.0224,1.0,0.0,0.0,0.0377,1.0,0.3634,38.2083,0.1365,1.3333,2.5674,0.5901,0.0283,1.0,0.0317,0.9322,0.0,0.2785
1747194780000,76.2569,1.0,0.0694,1.0566,1.0,0.0455,1.1948,0.9998,5.0505,0.978,1.0,0.0,101.4183,0.0,20.2327,2.3124,0.9996,0.0223,1.0,0.0,0.0,0.0382,1.0,0.3569,41.1274,0.1348,1.0,2.5805,0.5983,0.0284,1.0,0.0417,0.9298,0.0,0.2751
1747194840000,74.9191,1.0,0.0694,0.8783,1.0,0.046,1.1614,0.9998,5.0483,0.9776,1.0,0.0,98.4612,0.0,20.2795,2.3367,0.9997,0.0224,1.0,0.0,0.0,0.0369,1.0,0.3605,40.1388,0.1333,1.3333,2.582,0.5901,0.0283,1.0,0.0291,0.9296,0.0,0.2842
1747194900000,74.5053,1.0,0.0694,0.9515,1.0,0.0454,1.1818,0.9999,5.0447,0.9801,1.0,0.0,95.5612,0.0,20.1561,2.3346,0.9997,0.0223,1.0,0.0,0.0,0.0374,1.0,0.3564,39.0832,0.1336,1.4286,2.3902,0.5988,0.0279,1.0,0.0304,0.9334,0.0,0.281
1747194960000,75.6764,1.0,0.0694,0.8388,1.0,0.0411,1.1544,0.9999,5.0596,0.9803,1.0,0.0,89.1368,0.0,19.7852,2.3374,0.9997,0.0225,1.0,0.0,0.0,0.0368,1.0,0.3695,37.4329,0.1396,1.3793,2.5396,0.5827,0.0265,1.0,0.019,0.933,0.0,0.2751
1747195020000,74.2128,1.0,0.0694,0.9692,1.0,0.0424,1.1097,1.0,5.0366,0.9769,1.0,0.0,93.8107,0.0,20.3847,2.2998,0.9997,0.0222,1.0,0.0,0.0,0.0384,1.0,0.3564,38.0615,0.137,1.3,2.5625,0.5815,0.0274,1.0,0.0262,0.931,0.0,0.2755
